Element	NetName	NetID	Archetype	Slot/Category	Type
Attachment	Rifle_G36C.Internal_BarrelAcc	1398871819	Internal_BarrelAcc	Internal	Campaign
Attachment	Rifle_G36C.Internal_Blueprinting	4211182221	Internal_Blueprinting	Internal	Campaign
Attachment	Rifle_G36C.Internal_MatchGradeTrigger	1271402373	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Rifle_G36C.Internal_RecoilBufferAdj	3346042899	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Rifle_G36C.Internal_WeightBalance	1029150695	Internal_WeightBalance	Internal	Campaign
Attachment	Rifle_G36C.Optic_ACOG	651720307	Optic_ACOG	Optic	Campaign
Attachment	Rifle_G36C.Optic_HoloSight	1224249006	Optic_HoloSight	Optic	Campaign
Attachment	Rifle_G36C.Optic_RedDot	1741187352	Optic_RedDot	Optic	Campaign
Attachment	Rifle_G36C.Rifle_60ExtMag	3698132291	Rifle_60ExtMag	Magazine	Campaign
Attachment	Rifle_G36C.Rifle_Ammo_AP	2799952482	Rifle_Ammo_AP	Ammo	Campaign
Attachment	Rifle_G36C.Rifle_Ammo_MatchGrade	556876486	Rifle_Ammo_MatchGrade	Ammo	Campaign
Attachment	Rifle_G36C.Rifle_LaserSight	1390031865	Rifle_LaserSight	Foregrip	Campaign
Attachment	Rifle_G36C.Rifle_MuzzleBrake	3808010521	Rifle_MuzzleBrake	Muzzle	Campaign
Attachment	Rifle_G36C.Rifle_Suppressor	2838065674	Rifle_Suppressor	Muzzle	Campaign
Attachment	Rifle_G36C.VerticalForegrip	3023686986	VerticalForegrip	Foregrip	Campaign
Attachment	Rifle_Goblin.Internal_BarrelAcc	2940665119	Internal_BarrelAcc	Internal	Campaign
Attachment	Rifle_Goblin.Internal_Blueprinting	4159051923	Internal_Blueprinting	Internal	Campaign
Attachment	Rifle_Goblin.Internal_MatchGradeTrigger	2980451858	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Rifle_Goblin.Internal_RecoilBufferAdj	2395565215	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Rifle_Goblin.Internal_WeightBalance	1304693519	Internal_WeightBalance	Internal	Campaign
Attachment	Rifle_Goblin.Optic_ACOG	3695172872	Optic_ACOG	Optic	Campaign
Attachment	Rifle_Goblin.Optic_HoloSight	2383915962	Optic_HoloSight	Optic	Campaign
Attachment	Rifle_Goblin.Optic_RedDot	3471662106	Optic_RedDot	Optic	Campaign
Attachment	Rifle_Goblin.Rifle_60ExtMag	2411220539	Rifle_60ExtMag	Magazine	Campaign
Attachment	Rifle_Goblin.Rifle_Ammo_AP	2949184569	Rifle_Ammo_AP	Ammo	Campaign
Attachment	Rifle_Goblin.Rifle_Ammo_MatchGrade	769052888	Rifle_Ammo_MatchGrade	Ammo	Campaign
Attachment	Rifle_Goblin.Rifle_LaserSight	218722672	Rifle_LaserSight	Foregrip	Campaign
Attachment	Rifle_Goblin.Rifle_MuzzleBrake	2841862842	Rifle_MuzzleBrake	Muzzle	Campaign
Attachment	Rifle_Goblin.Rifle_Suppressor	4143591555	Rifle_Suppressor	Muzzle	Campaign
Attachment	Rifle_Goblin.VerticalForegrip	3958017987	VerticalForegrip	Foregrip	Campaign
Attachment	Rifle_HoneyBadger.Internal_BarrelAcc	2293305472	Internal_BarrelAcc	Internal	Campaign
Attachment	Rifle_HoneyBadger.Internal_Blueprinting	1001135297	Internal_Blueprinting	Internal	Campaign
Attachment	Rifle_HoneyBadger.Internal_MatchGradeTrigger	3452007466	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Rifle_HoneyBadger.Internal_RecoilBufferAdj	2546462354	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Rifle_HoneyBadger.Internal_WeightBalance	1008587106	Internal_WeightBalance	Internal	Campaign
Attachment	Rifle_HoneyBadger.Optic_ACOG	1273877858	Optic_ACOG	Optic	Campaign
Attachment	Rifle_HoneyBadger.Optic_HoloSight	2902185004	Optic_HoloSight	Optic	Campaign
Attachment	Rifle_HoneyBadger.Optic_RedDot	3626067104	Optic_RedDot	Optic	Campaign
Attachment	Rifle_HoneyBadger.Rifle_Ammo_AP	1030384553	Rifle_Ammo_AP	Ammo	Campaign
Attachment	Rifle_HoneyBadger.Rifle_Ammo_MatchGrade	3785151626	Rifle_Ammo_MatchGrade	Ammo	Campaign
Attachment	Rifle_HoneyBadger.Rifle_LaserSight	850455331	Rifle_LaserSight	Foregrip	Campaign
Attachment	Rifle_HoneyBadger.VerticalForegrip	3562214800	VerticalForegrip	Foregrip	Campaign
Attachment	Rifle_M416.Internal_BarrelAcc	2395667263	Internal_BarrelAcc	Internal	Campaign
Attachment	Rifle_M416.Internal_Blueprinting	2051034948	Internal_Blueprinting	Internal	Campaign
Attachment	Rifle_M416.Internal_MatchGradeTrigger	790989574	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Rifle_M416.Internal_RecoilBufferAdj	1995602920	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Rifle_M416.Internal_WeightBalance	1117107892	Internal_WeightBalance	Internal	Campaign
Attachment	Rifle_M416.Optic_ACOG	1740279081	Optic_ACOG	Optic	Campaign
Attachment	Rifle_M416.Optic_HoloSight	132178376	Optic_HoloSight	Optic	Campaign
Attachment	Rifle_M416.Optic_RedDot	3493221681	Optic_RedDot	Optic	Campaign
Attachment	Rifle_M416.Rifle_60ExtMag	3222222283	Rifle_60ExtMag	Magazine	Campaign
Attachment	Rifle_M416.Rifle_Ammo_AP	482237105	Rifle_Ammo_AP	Ammo	Campaign
Attachment	Rifle_M416.Rifle_Ammo_MatchGrade	2691729167	Rifle_Ammo_MatchGrade	Ammo	Campaign
Attachment	Rifle_M416.Rifle_LaserSight	3837173939	Rifle_LaserSight	Foregrip	Campaign
Attachment	Rifle_M416.Rifle_MuzzleBrake	4181945131	Rifle_MuzzleBrake	Muzzle	Campaign
Attachment	Rifle_M416.Rifle_Suppressor	524673344	Rifle_Suppressor	Muzzle	Campaign
Attachment	Rifle_M416.VerticalForegrip	39149056	VerticalForegrip	Foregrip	Campaign
Attachment	Rifle_Proto.Internal_BarrelAcc	516602323	Internal_BarrelAcc	Internal	Campaign
Attachment	Rifle_Proto.Internal_Blueprinting	1682388834	Internal_Blueprinting	Internal	Campaign
Attachment	Rifle_Proto.Internal_MatchGradeTrigger	2407525281	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Rifle_Proto.Internal_RecoilBufferAdj	71636604	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Rifle_Proto.Internal_WeightBalance	3224259230	Internal_WeightBalance	Internal	Campaign
Attachment	Rifle_Proto.Optic_ACOG	2145819126	Optic_ACOG	Optic	Campaign
Attachment	Rifle_Proto.Optic_HoloSight	4012869277	Optic_HoloSight	Optic	Campaign
Attachment	Rifle_Proto.Optic_RedDot	3835292140	Optic_RedDot	Optic	Campaign
Attachment	Rifle_Proto.Rifle_60ExtMag	3013999349	Rifle_60ExtMag	Magazine	Campaign
Attachment	Rifle_Proto.Rifle_Ammo_AP	1021065271	Rifle_Ammo_AP	Ammo	Campaign
Attachment	Rifle_Proto.Rifle_Ammo_MatchGrade	3195535145	Rifle_Ammo_MatchGrade	Ammo	Campaign
Attachment	Rifle_Proto.Rifle_LaserSight	2332864440	Rifle_LaserSight	Foregrip	Campaign
Attachment	Rifle_SA58.Internal_BarrelAcc	2732215588	Internal_BarrelAcc	Internal	Campaign
Attachment	Rifle_SA58.Internal_Blueprinting	1373932373	Internal_Blueprinting	Internal	Campaign
Attachment	Rifle_SA58.Internal_MatchGradeTrigger	3183824509	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Rifle_SA58.Internal_RecoilBufferAdj	3767154218	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Rifle_SA58.Internal_WeightBalance	175035575	Internal_WeightBalance	Internal	Campaign
Attachment	Rifle_SA58.Optic_ACOG	2950760509	Optic_ACOG	Optic	Campaign
Attachment	Rifle_SA58.Optic_HighPowerScope	3411329477	Optic_HighPowerScope	Optic	Campaign
Attachment	Rifle_SA58.Optic_HoloSight	4165960715	Optic_HoloSight	Optic	Campaign
Attachment	Rifle_SA58.Optic_RedDot	1787022888	Optic_RedDot	Optic	Campaign
Attachment	Rifle_SA58.Rifle_Ammo_AP	1927070805	Rifle_Ammo_AP	Ammo	Campaign
Attachment	Rifle_SA58.Rifle_Ammo_MatchGrade	2345943838	Rifle_Ammo_MatchGrade	Ammo	Campaign
Attachment	Rifle_SA58.Rifle_LaserSight	3028334998	Rifle_LaserSight	Foregrip	Campaign
Attachment	Rifle_SA58.Rifle_MuzzleBrake	1995800761	Rifle_MuzzleBrake	Muzzle	Campaign
Attachment	Rifle_SA58.VerticalForegrip	1382237989	VerticalForegrip	Foregrip	Campaign
Attachment	SMG_MAC11.Internal_BarrelAcc	3160817573	Internal_BarrelAcc	Internal	Campaign
Attachment	SMG_MAC11.Internal_Blueprinting	215817826	Internal_Blueprinting	Internal	Campaign
Attachment	SMG_MAC11.Internal_MatchGradeTrigger	859035498	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	SMG_MAC11.Internal_RecoilBufferAdj	4086205150	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	SMG_MAC11.Internal_WeightBalance	3225866423	Internal_WeightBalance	Internal	Campaign
Attachment	SMG_MAC11.Optic_HoloSight	2072341503	Optic_HoloSight	Optic	Campaign
Attachment	SMG_MAC11.Optic_RedDot	883618600	Optic_RedDot	Optic	Campaign
Attachment	SMG_MAC11.SMG_Ammo_AP	1558198241	SMG_Ammo_AP	Ammo	Campaign
Attachment	SMG_MAC11.SMG_Ammo_HollowPoint	1934341478	SMG_Ammo_HollowPoint	Ammo	Campaign
Attachment	SMG_MAC11.SMG_Ammo_MatchGrade	221736362	SMG_Ammo_MatchGrade	Ammo	Campaign
Attachment	SMG_MAC11.SMG_LaserSight	1242500310	SMG_LaserSight	Foregrip	Campaign
Attachment	SMG_MAC11.SMG_Mac11_ExtMag	398014631	SMG_Mac11_ExtMag	Magazine	Campaign
Attachment	SMG_MP5.Internal_BarrelAcc	1374980119	Internal_BarrelAcc	Internal	Campaign
Attachment	SMG_MP5.Internal_Blueprinting	2891893096	Internal_Blueprinting	Internal	Campaign
Attachment	SMG_MP5.Internal_MatchGradeTrigger	1928971610	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	SMG_MP5.Internal_RecoilBufferAdj	1067547134	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	SMG_MP5.Internal_WeightBalance	4016866742	Internal_WeightBalance	Internal	Campaign
Attachment	SMG_MP5.Optic_ACOG	3655518863	Optic_ACOG	Optic	Campaign
Attachment	SMG_MP5.Optic_HoloSight	2164224162	Optic_HoloSight	Optic	Campaign
Attachment	SMG_MP5.Optic_RedDot	1915647002	Optic_RedDot	Optic	Campaign
Attachment	SMG_MP5.SMG_Ammo_AP	1582382443	SMG_Ammo_AP	Ammo	Campaign
Attachment	SMG_MP5.SMG_Ammo_HollowPoint	2627199561	SMG_Ammo_HollowPoint	Ammo	Campaign
Attachment	SMG_MP5.SMG_Ammo_MatchGrade	3110488333	SMG_Ammo_MatchGrade	Ammo	Campaign
Attachment	SMG_MP5.SMG_LaserSight	2293176300	SMG_LaserSight	Foregrip	Campaign
Attachment	SMG_MP5.SMG_Suppressor	1935431199	SMG_Suppressor	Muzzle	Campaign
Attachment	SMG_MP7A2.Internal_BarrelAcc	4220985555	Internal_BarrelAcc	Internal	Campaign
Attachment	SMG_MP7A2.Internal_Blueprinting	214362289	Internal_Blueprinting	Internal	Campaign
Attachment	SMG_MP7A2.Internal_MatchGradeTrigger	2462065775	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	SMG_MP7A2.Internal_RecoilBufferAdj	3130242831	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	SMG_MP7A2.Internal_WeightBalance	3701384817	Internal_WeightBalance	Internal	Campaign
Attachment	SMG_MP7A2.Optic_ACOG	3856346219	Optic_ACOG	Optic	Campaign
Attachment	SMG_MP7A2.Optic_HoloSight	710347043	Optic_HoloSight	Optic	Campaign
Attachment	SMG_MP7A2.Optic_RedDot	1262334941	Optic_RedDot	Optic	Campaign
Attachment	SMG_MP7A2.SMG_Ammo_AP	2294305832	SMG_Ammo_AP	Ammo	Campaign
Attachment	SMG_MP7A2.SMG_Ammo_HollowPoint	1757242982	SMG_Ammo_HollowPoint	Ammo	Campaign
Attachment	SMG_MP7A2.SMG_Ammo_MatchGrade	4148350176	SMG_Ammo_MatchGrade	Ammo	Campaign
Attachment	SMG_MP7A2.SMG_LaserSight	3677389657	SMG_LaserSight	Foregrip	Campaign
Attachment	SMG_MP7A2.SMG_MP7_ExtMag	1255526603	SMG_MP7_ExtMag	Magazine	Campaign
Attachment	SMG_MP7A2.SMG_MuzzleBrake	325000615	SMG_MuzzleBrake	Muzzle	Campaign
Attachment	SMG_MP7A2.SMG_Suppressor	549700266	SMG_Suppressor	Muzzle	Campaign
Attachment	SMG_MP7A2.VerticalForegrip	3969516784	VerticalForegrip	Foregrip	Campaign
Attachment	SMG_PP19.Internal_BarrelAcc	2696207448	Internal_BarrelAcc	Internal	Campaign
Attachment	SMG_PP19.Internal_Blueprinting	3265232308	Internal_Blueprinting	Internal	Campaign
Attachment	SMG_PP19.Internal_MatchGradeTrigger	2531630238	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	SMG_PP19.Internal_RecoilBufferAdj	1792403070	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	SMG_PP19.Internal_WeightBalance	3415577743	Internal_WeightBalance	Internal	Campaign
Attachment	SMG_PP19.Optic_ACOG	1647424163	Optic_ACOG	Optic	Campaign
Attachment	SMG_PP19.Optic_HoloSight	3364185441	Optic_HoloSight	Optic	Campaign
Attachment	SMG_PP19.Optic_RedDot	3459745417	Optic_RedDot	Optic	Campaign
Attachment	SMG_PP19.SMG_Ammo_AP	4089824151	SMG_Ammo_AP	Ammo	Campaign
Attachment	SMG_PP19.SMG_Ammo_HollowPoint	2231910736	SMG_Ammo_HollowPoint	Ammo	Campaign
Attachment	SMG_PP19.SMG_Ammo_MatchGrade	3042886803	SMG_Ammo_MatchGrade	Ammo	Campaign
Attachment	SMG_PP19.SMG_LaserSight	578556925	SMG_LaserSight	Foregrip	Campaign
Attachment	SMG_PP2000.Internal_BarrelAcc	2051077926	Internal_BarrelAcc	Internal	Campaign
Attachment	SMG_PP2000.Internal_Blueprinting	1744785520	Internal_Blueprinting	Internal	Campaign
Attachment	SMG_PP2000.Internal_MatchGradeTrigger	383469704	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	SMG_PP2000.Internal_RecoilBufferAdj	3115950975	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	SMG_PP2000.Internal_WeightBalance	2243826407	Internal_WeightBalance	Internal	Campaign
Attachment	SMG_PP2000.Optic_ACOG	856818651	Optic_ACOG	Optic	Campaign
Attachment	SMG_PP2000.Optic_HoloSight	3623046924	Optic_HoloSight	Optic	Campaign
Attachment	SMG_PP2000.Optic_RedDot	936832297	Optic_RedDot	Optic	Campaign
Attachment	SMG_PP2000.SMG_Ammo_AP	891818105	SMG_Ammo_AP	Ammo	Campaign
Attachment	SMG_PP2000.SMG_Ammo_HollowPoint	3268967474	SMG_Ammo_HollowPoint	Ammo	Campaign
Attachment	SMG_PP2000.SMG_Ammo_MatchGrade	1774095701	SMG_Ammo_MatchGrade	Ammo	Campaign
Attachment	SMG_PP2000.SMG_LaserSight	2582472886	SMG_LaserSight	Foregrip	Campaign
Attachment	SMG_PP2000.SMG_MuzzleBrake	4009450376	SMG_MuzzleBrake	Muzzle	Campaign
Attachment	SMG_PP2000.SMG_PP2000_ExtMag	1580270460	SMG_PP2000_ExtMag	Magazine	Campaign
Attachment	SMG_PP2000.SMG_PP2000_Suppressor	2415435051	SMG_PP2000_Suppressor	Muzzle	Campaign
Attachment	SMG_Proto.Internal_BarrelAcc	1430581707	Internal_BarrelAcc	Internal	Campaign
Attachment	SMG_Proto.Internal_Blueprinting	104839013	Internal_Blueprinting	Internal	Campaign
Attachment	SMG_Proto.Internal_MatchGradeTrigger	2036941209	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	SMG_Proto.Internal_RecoilBufferAdj	3302560015	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	SMG_Proto.Internal_WeightBalance	3725287963	Internal_WeightBalance	Internal	Campaign
Attachment	SMG_Proto.Optic_ACOG	1806952346	Optic_ACOG	Optic	Campaign
Attachment	SMG_Proto.Optic_HoloSight	1845971952	Optic_HoloSight	Optic	Campaign
Attachment	SMG_Proto.Optic_RedDot	3166778073	Optic_RedDot	Optic	Campaign
Attachment	SMG_Proto.SMG_Ammo_AP	87546973	SMG_Ammo_AP	Ammo	Campaign
Attachment	SMG_Proto.SMG_Ammo_HollowPoint	101710588	SMG_Ammo_HollowPoint	Ammo	Campaign
Attachment	SMG_Proto.SMG_Ammo_MatchGrade	2650089977	SMG_Ammo_MatchGrade	Ammo	Campaign
Attachment	SMG_Proto.SMG_LaserSight	2457427207	SMG_LaserSight	Foregrip	Campaign
Attachment	SMG_Scorpion.Internal_BarrelAcc	3779968401	Internal_BarrelAcc	Internal	Campaign
Attachment	SMG_Scorpion.Internal_Blueprinting	4040207854	Internal_Blueprinting	Internal	Campaign
Attachment	SMG_Scorpion.Internal_MatchGradeTrigger	543494315	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	SMG_Scorpion.Internal_RecoilBufferAdj	337181641	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	SMG_Scorpion.Internal_WeightBalance	2629478030	Internal_WeightBalance	Internal	Campaign
Attachment	SMG_Scorpion.Optic_ACOG	2747142401	Optic_ACOG	Optic	Campaign
Attachment	SMG_Scorpion.Optic_HoloSight	1386979858	Optic_HoloSight	Optic	Campaign
Attachment	SMG_Scorpion.Optic_RedDot	2651216939	Optic_RedDot	Optic	Campaign
Attachment	SMG_Scorpion.SMG_Ammo_AP	195633492	SMG_Ammo_AP	Ammo	Campaign
Attachment	SMG_Scorpion.SMG_Ammo_HollowPoint	310963909	SMG_Ammo_HollowPoint	Ammo	Campaign
Attachment	SMG_Scorpion.SMG_Ammo_MatchGrade	3395050852	SMG_Ammo_MatchGrade	Ammo	Campaign
Attachment	SMG_Scorpion.SMG_LaserSight	2955982089	SMG_LaserSight	Foregrip	Campaign
Attachment	SMG_Scorpion.SMG_MuzzleBrake	1805891222	SMG_MuzzleBrake	Muzzle	Campaign
Attachment	SMG_Scorpion.VerticalForegrip	1007782012	VerticalForegrip	Foregrip	Campaign
Attachment	SMG_UMP45.Internal_BarrelAcc	718823946	Internal_BarrelAcc	Internal	Campaign
Attachment	SMG_UMP45.Internal_Blueprinting	2390821696	Internal_Blueprinting	Internal	Campaign
Attachment	SMG_UMP45.Internal_MatchGradeTrigger	1003313193	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	SMG_UMP45.Internal_RecoilBufferAdj	1462590439	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	SMG_UMP45.Internal_WeightBalance	1365573932	Internal_WeightBalance	Internal	Campaign
Attachment	SMG_UMP45.Optic_ACOG	2490989746	Optic_ACOG	Optic	Campaign
Attachment	SMG_UMP45.Optic_HoloSight	1756905614	Optic_HoloSight	Optic	Campaign
Attachment	SMG_UMP45.Optic_RedDot	3971371016	Optic_RedDot	Optic	Campaign
Attachment	SMG_UMP45.SMG_Ammo_AP	3152235934	SMG_Ammo_AP	Ammo	Campaign
Attachment	SMG_UMP45.SMG_Ammo_HollowPoint	2326119744	SMG_Ammo_HollowPoint	Ammo	Campaign
Attachment	SMG_UMP45.SMG_Ammo_MatchGrade	3300997188	SMG_Ammo_MatchGrade	Ammo	Campaign
Attachment	SMG_UMP45.SMG_LaserSight	1934795218	SMG_LaserSight	Foregrip	Campaign
Attachment	SMG_UMP45.SMG_MuzzleBrake	1370510346	SMG_MuzzleBrake	Muzzle	Campaign
Attachment	SMG_UMP45.SMG_Suppressor	2292310049	SMG_Suppressor	Muzzle	Campaign
Attachment	SMG_UMP45.VerticalForegrip	742013796	VerticalForegrip	Foregrip	Campaign
Attachment	SMG_Vector.Internal_BarrelAcc	2099558557	Internal_BarrelAcc	Internal	Campaign
Attachment	SMG_Vector.Internal_Blueprinting	3898706978	Internal_Blueprinting	Internal	Campaign
Attachment	SMG_Vector.Internal_MatchGradeTrigger	995339483	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	SMG_Vector.Internal_RecoilBufferAdj	3729340690	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	SMG_Vector.Internal_WeightBalance	4096007250	Internal_WeightBalance	Internal	Campaign
Attachment	SMG_Vector.Optic_ACOG	1109668247	Optic_ACOG	Optic	Campaign
Attachment	SMG_Vector.Optic_HoloSight	1900777442	Optic_HoloSight	Optic	Campaign
Attachment	SMG_Vector.Optic_RedDot	2872425891	Optic_RedDot	Optic	Campaign
Attachment	SMG_Vector.SMG_Ammo_AP	886295896	SMG_Ammo_AP	Ammo	Campaign
Attachment	SMG_Vector.SMG_Ammo_HollowPoint	3134825751	SMG_Ammo_HollowPoint	Ammo	Campaign
Attachment	SMG_Vector.SMG_Ammo_MatchGrade	4291604229	SMG_Ammo_MatchGrade	Ammo	Campaign
Attachment	SMG_Vector.SMG_LaserSight	319183180	SMG_LaserSight	Foregrip	Campaign
Attachment	SMG_Vector.SMG_MuzzleBrake	1212390246	SMG_MuzzleBrake	Muzzle	Campaign
Attachment	SMG_Vector.SMG_Suppressor	3908376767	SMG_Suppressor	Muzzle	Campaign
Attachment	SMG_Vector.SMG_Vector_ExtMag	1443108325	SMG_Vector_ExtMag	Magazine	Campaign
Attachment	SMG_Vector.VerticalForegrip	3045758296	VerticalForegrip	Foregrip	Campaign
Attachment	Shotgun_AA12.Internal_BarrelAcc	541476029	Internal_BarrelAcc	Internal	Campaign
Attachment	Shotgun_AA12.Internal_Blueprinting	3046283653	Internal_Blueprinting	Internal	Campaign
Attachment	Shotgun_AA12.Internal_MatchGradeTrigger	1856790865	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Shotgun_AA12.Internal_RecoilBufferAdj	2407142415	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Shotgun_AA12.Internal_WeightBalance	454158668	Internal_WeightBalance	Internal	Campaign
Attachment	Shotgun_AA12.Rifle_LaserSight	2199728597	Rifle_LaserSight	Foregrip	Campaign
Attachment	Shotgun_AA12.Shotgun_Ammo_Flechette	3282302859	Shotgun_Ammo_Flechette	Ammo	Campaign
Attachment	Shotgun_AA12.Shotgun_Ammo_Slug	2061555543	Shotgun_Ammo_Slug	Ammo	Campaign
Attachment	Shotgun_M1014.Internal_BarrelAcc	424116164	Internal_BarrelAcc	Internal	Campaign
Attachment	Shotgun_M1014.Internal_Blueprinting	2434356001	Internal_Blueprinting	Internal	Campaign
Attachment	Shotgun_M1014.Internal_MatchGradeTrigger	3307421334	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Shotgun_M1014.Internal_RecoilBufferAdj	787877752	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Shotgun_M1014.Internal_WeightBalance	4179509844	Internal_WeightBalance	Internal	Campaign
Attachment	Shotgun_M1014.Optic_HoloSight	1655602967	Optic_HoloSight	Optic	Campaign
Attachment	Shotgun_M1014.Optic_RedDot	29252446	Optic_RedDot	Optic	Campaign
Attachment	Shotgun_M1014.Rifle_LaserSight	3439794297	Rifle_LaserSight	Foregrip	Campaign
Attachment	Shotgun_M1014.Shotgun_Ammo_Flechette	564944019	Shotgun_Ammo_Flechette	Ammo	Campaign
Attachment	Shotgun_M1014.Shotgun_Ammo_Slug	3196911636	Shotgun_Ammo_Slug	Ammo	Campaign
Attachment	Shotgun_M1014.VerticalForegrip	736421578	VerticalForegrip	Foregrip	Campaign
Attachment	Shotgun_Proto.Internal_BarrelAcc	2919988340	Internal_BarrelAcc	Internal	Campaign
Attachment	Shotgun_Proto.Internal_Blueprinting	263520593	Internal_Blueprinting	Internal	Campaign
Attachment	Shotgun_Proto.Internal_MatchGradeTrigger	4111740588	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Shotgun_Proto.Internal_RecoilBufferAdj	3430364262	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Shotgun_Proto.Internal_WeightBalance	422900705	Internal_WeightBalance	Internal	Campaign
Attachment	Shotgun_Proto.Optic_HoloSight	3983283510	Optic_HoloSight	Optic	Campaign
Attachment	Shotgun_Proto.Optic_RedDot	769375619	Optic_RedDot	Optic	Campaign
Attachment	Shotgun_Proto.Rifle_LaserSight	1365930308	Rifle_LaserSight	Foregrip	Campaign
Attachment	Shotgun_Proto.Shotgun_Ammo_Flechette	3246845222	Shotgun_Ammo_Flechette	Ammo	Campaign
Attachment	Shotgun_Proto.Shotgun_Ammo_Slug	1542358590	Shotgun_Ammo_Slug	Ammo	Campaign
Attachment	Shotgun_Proto.Shotgun_Proto_ExtMag	3493199159	Shotgun_Proto_ExtMag	Magazine	Campaign
Attachment	Shotgun_RMB93.Internal_BarrelAcc	3437783874	Internal_BarrelAcc	Internal	Campaign
Attachment	Shotgun_RMB93.Internal_Blueprinting	4249663657	Internal_Blueprinting	Internal	Campaign
Attachment	Shotgun_RMB93.Internal_MatchGradeTrigger	3522681911	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Shotgun_RMB93.Internal_RecoilBufferAdj	2953258361	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Shotgun_RMB93.Internal_WeightBalance	3061193449	Internal_WeightBalance	Internal	Campaign
Attachment	Shotgun_RMB93.Optic_HoloSight	298101581	Optic_HoloSight	Optic	Campaign
Attachment	Shotgun_RMB93.Optic_RedDot	3140038640	Optic_RedDot	Optic	Campaign
Attachment	Shotgun_RMB93.Rifle_LaserSight	2590576508	Rifle_LaserSight	Foregrip	Campaign
Attachment	Shotgun_RMB93.Shotgun_Ammo_Flechette	1858339886	Shotgun_Ammo_Flechette	Ammo	Campaign
Attachment	Shotgun_RMB93.Shotgun_Ammo_Slug	2837382504	Shotgun_Ammo_Slug	Ammo	Campaign
Attachment	Shotgun_RMB93.VerticalForegrip	2089480655	VerticalForegrip	Foregrip	Campaign
Attachment	Shotgun_Saiga12.Internal_BarrelAcc	3217525054	Internal_BarrelAcc	Internal	Campaign
Attachment	Shotgun_Saiga12.Internal_Blueprinting	3055622488	Internal_Blueprinting	Internal	Campaign
Attachment	Shotgun_Saiga12.Internal_MatchGradeTrigger	3690292509	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Shotgun_Saiga12.Internal_RecoilBufferAdj	2230683226	Internal_RecoilBufferAdj	Internal	Campaign
Attachment	Shotgun_Saiga12.Internal_WeightBalance	994351094	Internal_WeightBalance	Internal	Campaign
Attachment	Shotgun_Saiga12.Optic_HoloSight	1253061761	Optic_HoloSight	Optic	Campaign
Attachment	Shotgun_Saiga12.Optic_RedDot	2862718007	Optic_RedDot	Optic	Campaign
Attachment	Shotgun_Saiga12.Rifle_LaserSight	4071911454	Rifle_LaserSight	Foregrip	Campaign
Attachment	Shotgun_Saiga12.Shotgun_Ammo_Flechette	3824585009	Shotgun_Ammo_Flechette	Ammo	Campaign
Attachment	Shotgun_Saiga12.Shotgun_Ammo_Slug	206579182	Shotgun_Ammo_Slug	Ammo	Campaign
Attachment	Shotgun_Saiga12.VerticalForegrip	341282477	VerticalForegrip	Foregrip	Campaign
Attachment	Sniper_Proto.Internal_MatchGradeTrigger	861641444	Internal_MatchGradeTrigger	Internal	Campaign
Attachment	Sniper_Proto.Internal_RecoilBufferAdj	940275474	Internal_RecoilBufferAdj	Internal	Campaign
